資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
身心障礙者家庭托顧服務單位,107987,身心障礙者家庭托顧服務單位,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙者手語翻譯服務提供單位,107988,身心障礙者手語翻譯服務提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
同步聽打服務提供單位,107989,同步聽打服務提供單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
成年心智障礙者社區居住與獨立生活服務單位,107990,成年心智障礙者社區居住與獨立生活服務單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
「補助低收及中低收入戶老人裝置假牙」契約診所,107991,「補助低收及中低收入戶老人裝置假牙」契約診所,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
低收入戶老人公費安置簽約機構,107994,低收入戶老人公費安置簽約機構,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
長青大學,107995,長青大學,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
青少年休閒活動場所,107996,青少年休閒活動場所,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
性別平等友善商家,107998,性別平等友善商家,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
街友關懷據點,108000,街友關懷據點,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
遊民安置簽約機構,108001,遊民安置簽約機構,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙者社區樂活補給站,108014,身心障礙者社區樂活補給站,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
愛心待用店,108015,愛心待用店,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
友善餐廳,108334,友善餐廳,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
彰化縣各項社會福利服務,108540,彰化縣各項社會福利服務,補助序號;補助名稱;補助對象年齡下限;補助對象年齡上限;設籍條件;於國內居住日數是否需大於183日;身份1;身份2;收入條件每人每月上限;動產條件每人上限;不動產條件每戶上限;其他條件;申辦內容;收件洽辦單位;聯繫方式;詳細資訊,彰化縣政府社會處
無障礙廁所,110999,無障礙廁所,項目;名稱;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙庇護工場,111049,身心障礙庇護工場,項目;名稱;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
辦理弱勢家庭子女社區照顧服務單位,111050,辦理弱勢家庭子女社區照顧服務單位,項目;名稱;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
彰化縣流感抗病毒藥劑合約醫療機構名冊(1090401更新252),113766,彰化縣流感抗病毒藥劑合約醫療機構名冊(1090401更新252),鄉鎮;層級;機關名稱;地址;電話,彰化縣衛生局
彰化縣公告土地現值及公告地價,115895,彰化縣109年公告土地現值及公告地價之宗地地價資料,鄉鎮市區;段小段;地號;公告現值;公告地價;鄉鎮別;面積;公告土地現值,彰化縣政府地政處
彰化縣都市計畫公園清單,127004,提供彰化縣都市計畫公園清單,編號;鄉鎮市;公園名稱;開闢情況;是否為都市計畫公園;1公頃;管理單位;備註,彰化縣政府城市暨觀光發展處
彰化縣消防局緊急救護到院前心肺功能停止傷病患救護案件108年統計,127328,彰化縣消防局緊急救護到院前心肺功能停止傷病患救護案件108年統計,區<br>域<br>別;到院前心肺功能停止;有目擊者;有旁觀者CPR;有使用PAD;院前ROSC;住宅;工廠工作地點;運動中心;街道公路;公共建築;療養院;教育學校;捷運站車站機場;診所護理之家;其他;不清楚;有使用 PAD;診所 護理之家;院前 ROSC,彰化縣消防局
彰化縣火災次數分類及時間108年統計,127358,彰化縣政府公開資料-火災次數分類及時間108年統計,區域;火災次數A1;火災次數A2;火災次數A3;火災分類建築物;火災分類森林田野;火災分類車<br>輛;火災分類船<br>舶;火災分類航空器;火災分類其<br>他;起火時段0~3時;起火時段3~ 6時;起火時段6~ 9時;起火時段9~12時;起火時段12~15時;起火時段15~18時;起火時段18~21時;起火時段21~24時;起火時段0~ 3時;起火時段 6~ 9時;起火時段 12~15時;起火時段 15~18時;起火時段 0~ 3時;起火時段 21~24時;火災分類A2;火災分類A3;起火時段 3~ 6時,彰化縣消防局
彰化縣火災案件起火原因107年統計,127360,彰化縣火災案件起火原因107年統計,區<br>域<br>別;起火原因 縱火;起火原因自殺;起火原因燈燭;起火原因爐火烹調;起火原因敬神掃墓祭祖;起火原因菸蒂;起火原因電氣因素;起火原因機械設備;起火原因玩火;起火原因烤火;起火原因施工不慎;起火原因易燃品自<br>燃;起火原因瓦斯漏氣或爆炸;起火原因化學物品;起火原因燃放爆竹;起火原因交通事故;起火原因天然災害;起火原因遺留火種;起火原因不明;起火原因其他;起火原因 自殺;起火原因 燈燭;爐火烹調;起火原因 敬神掃墓祭祖;起火原因 菸蒂;起火原因 電氣因素;起火原因瓦<br>斯漏<br>氣或爆炸;起火原因原因不明;起火原因易燃品 自<br>燃;起火原因縱火,彰化縣消防局
新住民社區服務據點,128528,新住民社區服務據點,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
友善失智社區,128529,友善失智社區,項目;單位;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
兒童發展社區資源服務中心,128530,兒童發展社區資源服務中心,項目;單位;電話;聯絡人;服務內容;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
社區式日間照顧服務,128531,社區式日間照顧服務,項目;單位;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
成年心智障礙者社區居住與獨立生活服務,128532,成年心智障礙者社區居住與獨立生活服務,項目;單位;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
祥和志工隊聯繫,128533,祥和志工隊聯繫,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
長青學苑,128534,長青學苑,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
指定藥癮戒治機構名單,128535,指定藥癮戒治機構名單,項目;單位;電話;服務項目;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
家庭托顧服務,128536,家庭托顧服務,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
自立生活支持服務中心,128537,自立生活支持服務中心,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
公民營風景區、康樂場所及文教設施提供身心障礙者及陪伴者,128538,公民營風景區、康樂場所及文教設施提供身心障礙者及陪伴者,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
托育資源中心,128539,托育資源中心,項目;單位;電話;服務內容;服務項目;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
育兒親子館,128540,育兒親子館,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
弱勢家庭子女社區照顧服務,128541,弱勢家庭子女社區照顧服務,項目;單位;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
社區大學,128542,社區大學,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
心理治療(諮商)所,128543,心理治療(諮商)所,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
安全衛生教育訓練單位,128544,安全衛生教育訓練單位,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
公私立幼兒園,128545,公私立幼兒園,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
巷弄長照站,128546,巷弄長照站,項目;單位;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
產後護理之家,128547,產後護理之家,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
社區民間資源,128548,社區民間資源,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
庇護性就業,128549,庇護性就業,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
社區閱讀中心,128550,社區閱讀中心,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
特殊教育資源中心,128551,特殊教育資源中心,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
身心障礙者支援性就業,128552,身心障礙者支援性就業,項目;單位;電話;聯絡人;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
家庭教育中心,128553,家庭教育中心,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
精神復健及精神護理機構,128554,精神復健及精神護理機構,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
公會名冊,128555,公會名冊,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
大專院校及高中職專區,128556,大專院校及高中職專區,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
學生輔導諮詢中心,128557,學生輔導諮詢中心,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
外籍配偶家庭中心,128559,外籍配偶家庭中心,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
婦幼警察隊,128560,婦幼警察隊,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
工業專區,128561,工業專區,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
戶政事務所,128562,戶政事務所,項目;單位;電話;地址縣市;地址鄉鎮市區;地址,彰化縣政府社會處
