103度中央政府總決算歲入歲出簡明比較分析表,103度中央政府總決算歲入歲出簡明比較分析表,23850,中央政府總決算歲入、歲出之預算數、決算數及其比較,項目;預算數;決算數;比較增減數;增減百分比;占決算總額百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(作業基金),106年度中央政府總決算附屬單位決算及綜計表(作業基金),81403,106年度中央政府總決算附屬單位決算及綜計表-作業基金之收支餘絀綜計表、餘絀撥補綜計表、現金流量綜計表、平衡綜計表；科目、預算數、決算核定數、比較增減(金額、%),SEQNO;LEVEL;BOLD;科目;預算數-金額;決算數核定數-金額;比較增減-金額;比較增減-百分比;行政院主管-金額;行政院主管-百分比;內政部主管-金額;內政部主管-百分比;國防部主管-金額;國防部主管-百分比;財政部主管-金額;財政部主管-百分比;教育部主管-金額;教育部主管-百分比;法務部主管-金額;法務部主管-百分比;經濟部主管-金額;經濟部主管-百分比;交通部主管-金額;交通部主管-百分比;國軍退除役官兵輔導委員會主管-金額;國軍退除役官兵輔導委員會主管-百分比;科技部主管-金額;科技部主管-百分比;農業委員會主管-金額;農業委員會主管-百分比;勞動部主管-金額;勞動部主管-百分比;衛生福利部主管-金額;衛生福利部主管-百分比;文化部主管-金額;文化部主管-百分比;國立故宮博物院主管-金額;國立故宮博物院主管-百分比;原住民族委員會主管-金額;原住民族委員會主管-百分比;考試院考選部主管-金額;考試院考選部主管-百分比;合計-金額;合計-百分比;項目;預算數-百分比;決算數核定數-百分比;行政院主管;內政部主管;國防部主管;財政部主管;教育部主管;法務部主管;經濟部主管;交通部主管;國軍退除役官兵輔導委員會主管;科技部主管;農業委員會主管;勞動部主管;衛生福利部主管;文化部主管;國立故宮博物院主管;原住民族委員會主管;考試院考選部主管;合計;本年度決算核定數-金額;本年度決算核定數-百分比;上年度決算審定數-金額;上年度決算審定數-百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(作業基金),107年度中央政府總決算附屬單位決算及綜計表(作業基金),101702,107年度中央政府總決算附屬單位決算及綜計表(作業基金),SEQNO;LEVEL;BOLD;科目;預算數-金額;決算數核定數-金額;比較增減-金額;比較增減-百分比;行政院主管-金額;行政院主管-百分比;內政部主管-金額;內政部主管-百分比;國防部主管-金額;國防部主管-百分比;財政部主管-金額;財政部主管-百分比;教育部主管-金額;教育部主管-百分比;法務部主管-金額;法務部主管-百分比;經濟部主管-金額;經濟部主管-百分比;交通部主管-金額;交通部主管-百分比;國軍退除役官兵輔導委員會主管-金額;國軍退除役官兵輔導委員會主管-百分比;科技部主管-金額;科技部主管-百分比;農業委員會主管-金額;農業委員會主管-百分比;勞動部主管-金額;勞動部主管-百分比;衛生福利部主管-金額;衛生福利部主管-百分比;文化部主管-金額;文化部主管-百分比;國立故宮博物院主管-金額;國立故宮博物院主管-百分比;原住民族委員會主管-金額;原住民族委員會主管-百分比;考試院考選部主管-金額;考試院考選部主管-百分比;合計-金額;合計-百分比;項目;預算數-百分比;決算數核定數-百分比;行政院主管;內政部主管;國防部主管;財政部主管;教育部主管;法務部主管;經濟部主管;交通部主管;國軍退除役官兵輔導委員會主管;科技部主管;農業委員會主管;勞動部主管;衛生福利部主管;文化部主管;國立故宮博物院主管;原住民族委員會主管;考試院考選部主管;合計;本年度決算核定數-金額;本年度決算核定數-百分比;上年度決算審定數-金額;上年度決算審定數-百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(作業基金),108年度中央政府總決算附屬單位決算及綜計表(作業基金),120962,108年度中央政府總決算附屬單位決算及綜計表(作業基金),SEQNO;LEVEL;BOLD;科目;預算數-金額;決算數核定數-金額;比較增減-金額;比較增減-百分比;項目;預算數-百分比;決算數核定數-百分比;本年度決算核定數-金額;本年度決算核定數-百分比;上年度決算審定數-金額;上年度決算審定數-百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(債務基金),101年度中央政府總決算附屬單位決算及綜計表(債務基金),6895,101年度中央政府總決算附屬單位決算及綜計表-債務基金之基金來源、用途及餘絀決算表、現金流量決算表及平衡表,,行政院主計總處
中央政府總決算附屬單位決算及綜計表(債務基金),102年度中央政府總決算附屬單位決算及綜計表(債務基金),9460,102年度中央政府總決算附屬單位決算及綜計表-債務基金之基金來源、用途及餘絀決算表、現金流量表及平衡表,,行政院主計總處
中央政府總決算附屬單位決算及綜計表(債務基金),103年度中央政府總決算附屬單位決算及綜計表(債務基金),21516,103年度中央政府總決算附屬單位決算及綜計表-債務基金之基金來源用途及餘絀決算表、現金流量決算表、平衡表,,行政院主計總處
中央政府總決算附屬單位決算及綜計表(債務基金),104年度中央政府總決算附屬單位決算及綜計表(債務基金),33082,104年度中央政府總決算附屬單位決算及綜計表-債務基金之基金來源用途及餘絀決算表、現金流量決算表、平衡表,,行政院主計總處
中央政府總決算附屬單位決算及綜計表(債務基金),105年度中央政府總決算附屬單位決算及綜計表(債務基金),45698,105年度中央政府總決算附屬單位決算及綜計表-債務基金之基金來源用途及餘絀決算表、現金流量決算表、平衡表,,行政院主計總處
中央政府總決算附屬單位決算及綜計表(債務基金),106年度中央政府總決算附屬單位決算及綜計表(債務基金),81390,106年度中央政府總決算附屬單位決算及綜計表-債務基金之基金來源用途及餘絀決算表、現金流量決算表、平衡表,SEQNO;LEVEL;BOLD;科目;預算數-金額;預算數-百分比;原列決算數-金額;原列決算數-百分比;修正數;決算核定數-金額;決算核定數-百分比;預算數與決算核定數比較增減一-金額;預算數與決算核定數比較增減一-百分比;項目;預算數;決算核定數;比較增減-金額;比較增減-百分比;本年度決算核定數-金額;本年度決算核定數-百分比;上年度決算審定數-金額;上年度決算審定數-百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(債務基金),107年度中央政府總決算附屬單位決算及綜計表(債務基金),101718,107年度中央政府總決算附屬單位決算及綜計表(債務基金),SEQNO;LEVEL;BOLD;科目;預算數-金額;預算數-百分比;原列決算數-金額;原列決算數-百分比;修正數;決算核定數-金額;決算核定數-百分比;預算數與決算核定數比較增減-金額;預算數與決算核定數比較增減-百分比;項目;預算數;決算核定數;比較增減-金額;比較增減-百分比;本年度決算核定數-金額;本年度決算核定數-百分比;上年度決算審定數-金額;上年度決算審定數-百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(債務基金),108年度中央政府總決算附屬單位決算及綜計表(債務基金),120964,108債務基金決算,SEQNO;LEVEL;BOLD;科目;預算數-金額;預算數-百分比;原列決算數-金額;原列決算數-百分比;修正數;決算核定數-金額;決算核定數-百分比;預算數與決算核定數比較增減一-金額;預算數與決算核定數比較增減一-百分比;項目;預算數;決算核定數;比較增減-金額;比較增減-百分比;本年度決算核定數-金額;本年度決算核定數-百分比;上年度決算審定數-金額;上年度決算審定數-百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(營業基金),108年度中央政府總決算附屬單位決算及綜計表(營業基金),120961,108年度中央政府總決算附屬單位決算及綜計表(營業部分),SEQNO;LEVEL;BOLD;上年度決算數-金額;上年度決算數-百分比;科目;本年度決算數-金額;本年度決算數-百分比;本年度預算數-金額;本年度預算數-百分比;比較增減百分比;項目;決算數;本年度決算核定數-金額;本年度決算核定數-百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(營業部分),101年度中央政府總決算附屬單位決算及綜計表(營業部分),6641,101年度中央政府總決算附屬單位決算及綜計表(營業部分)-營業基金(國營事業)之損益綜計表、盈虧撥補綜計表、現金流量綜計表及資產負債綜計表,,行政院主計總處
中央政府總決算附屬單位決算及綜計表(營業部分),102年度中央政府總決算附屬單位決算及綜計表(營業部分),9457,102年度中央政府總決算附屬單位決算及綜計表(營業部分)-營業基金(國營事業)之損益綜計表、盈虧撥補綜計表、現金流量綜計表及資產負債綜計表,,行政院主計總處
中央政府總決算附屬單位決算及綜計表(營業部分),103年度中央政府總決算附屬單位決算及綜計表(營業部分),24370,損益綜計表、盈虧撥補綜計表、現金流量綜計表、資產負債綜計表,,行政院主計總處
中央政府總決算附屬單位決算及綜計表(營業部分),104年度中央政府總決算附屬單位決算及綜計表(營業部分),33083,104年度中央政府總決算附屬單位決算及綜計表(營業部分),,行政院主計總處
中央政府總決算附屬單位決算及綜計表(營業部分),105年度中央政府總決算附屬單位決算及綜計表(營業部分),45694,105年度中央政府總決算附屬單位決算及綜計表(營業部分),,行政院主計總處
中央政府總決算附屬單位決算及綜計表(營業部分),106年度中央政府總決算附屬單位決算及綜計表(營業部分),81385,106年度中央政府總決算附屬單位決算及綜計表(營業部分),SEQNO;LEVEL;BOLD;上年度決算數-金額;上年度決算數-百分比;科目;本年度決算數-金額;本年度決算數-百分比;本年度預算數-金額;本年度預算數-百分比;比較增減百分比;項目;決算數;本年度決算核定數-金額;本年度決算核定數-百分比,行政院主計總處
中央政府總決算附屬單位決算及綜計表(營業部分),107年度中央政府總決算附屬單位決算及綜計表(營業部分),101636,107年度中央政府總決算附屬單位決算及綜計表(營業部分),SEQNO;LEVEL;BOLD;上年度決算數-金額;上年度決算數-百分比;科目;本年度決算數-金額;本年度決算數-百分比;本年度預算數-金額;本年度預算數-百分比;比較增減百分比;項目;決算數;本年度決算核定數-金額;本年度決算核定數-百分比,行政院主計總處
