ID,NAME,PUBLISHED_DATE,VIEWS,DOWNLOADS,COMMENTS
6480,各項海外青年研習活動人數,2013/10/25,1936,123,0
6481,北美地區海外民俗文化種子教師培訓班培訓人數,2013/10/25,1808,120,0
6482,獲得學行優良僑生獎學金人數-按學年度別分,2013/10/25,2214,146,0
6483,海外華人人數,2013/10/25,4255,418,0
6484,清寒僑生工讀補助人次-按學年度別分,2013/10/25,2147,196,0
6485,僑務委員會自行編製(印)華文教材,2013/10/25,2107,213,0
6486,海外華裔青（少）年暑期研習營人數,2013/10/25,1723,119,0
6487,海外華文教師研習會參加人數,2013/10/25,1992,152,0
6488,海外數位學習經營管理人員研習班參加人數,2013/10/25,2121,165,0
6489,4-1 都市計畫區面積與人口數,2013/10/29,5051,528,0
6490,4-2 都市計畫區土地使用分區面積,2013/10/29,3222,342,0
6491,4-3 非都市土地使用分區面積,2013/10/29,2701,234,0
6492,4-4 非都市土地使用編定面積,2013/10/29,2299,256,0
6493,6-6-1 水資源開發建設－主要水庫壩堰,2013/10/29,2005,253,0
6494,5-1 國家公園設置情形,2013/10/29,4132,270,1
6495,5-2 自然保留區及野生動物保護區設置情形,2013/10/29,2371,175,0
6496,5-3 國家風景特定區設置情形,2013/10/29,2500,159,0
6497,6-6-2 自來水普及率及用水量,2013/10/29,4299,350,1
6498,6-8-1 用電量,2013/10/29,4165,551,1
6499,6-3-1 公路長度與面積,2013/10/29,2136,171,1
6500,6-3-2 交通費用、汽車數及機車數,2013/10/29,3627,482,2
6501,5-5 觀光旅館分布,2013/10/29,3752,432,1
6502,國內主要觀光遊憩據點遊客人數,2013/10/29,4476,636,1
6503,6-5-1 醫師數及病床數,2013/10/29,3705,444,0
6504,醫師數及病床數按主要都市分,2013/10/29,2400,229,0
6505,6-5-2 老人長期照護、養護及安養機構,2013/10/29,6212,596,1
6506,6-1-1 歷年住宅投資,2013/10/29,2602,157,0
6507,6-1-3 住宅支出,2013/10/29,2271,160,0
6508,6-1-2 住宅狀況,2013/10/29,2387,196,0
6509,整合住宅補貼資源實施方案補貼申請,2013/10/29,2614,150,0
6510,6-2-2 空氣污染之測定結果,2013/10/29,2699,285,0
6511,6-2-3 垃圾清運處理狀況,2013/10/29,2226,227,0
6512,6-2-4 重要河川污染情形,2013/10/29,2227,205,0
6513,6-2-5 污水處理率,2013/10/29,2484,213,1
6514,刑案件數、道路交通事故、火災發生次數及消防設備,2013/10/29,3776,397,1
6515,2-1 教育程度,2013/10/29,2304,196,0
6516,2-2 各級學校數,2013/10/29,2065,207,0
6517,6-7-2 藝文展演活動統計,2013/10/29,2832,208,0
6518,8-1 各縣市政府歲入決算數,2013/10/29,2285,214,0
6519,8-2 各縣市政府歲出決算數,2013/10/29,3790,230,1
6520,7-1 平均每戶全年經常性收入及支出,2013/10/29,3075,303,0
6521,7-2 平均每戶可支配所得、消費支出及儲蓄,2013/10/29,3429,464,0
6522,家庭設備普及率,2013/10/29,2619,230,0
6523,3-1 就業率及就業人口行業分配,2013/10/29,3513,603,0
6524,3-2 失業率及未參與勞動原因人數,2013/10/29,2747,320,0
6525,環保署公聽會資料,2013/10/17,3313,417,0
6526,歷屆原住民運動會資料,2013/10/29,2087,222,0
6527,身心障礙國民運動會歷屆資料,2013/10/29,2127,207,0
6528,國內高爾夫球場,2013/10/29,2970,387,0
6532,新臺幣防偽辨識,2013/10/29,3579,276,0
6533,準備貨幣,2013/10/29,2163,215,0
6534,全體貨幣機構存款,2013/10/29,2419,239,0
6535,全體貨幣機構放款與投資(以原始取得成本衡量),2013/10/29,2437,191,0
6536,中央銀行資產負債統計表,2013/10/29,269897,587,0
6537,全體貨幣機構資產負債統計表,2013/10/29,2008,141,1
6538,全體金融機構資產負債統計表,2013/10/29,2673,217,0
6539,本國銀行資產負債統計表,2013/10/29,3271,314,0
6540,外國及大陸銀行在台分行資產負債統計表,2013/10/29,209601,258,0
6541,全體銀行存款餘額統計表（科目別）,2013/10/29,2918,253,0
6542,全體銀行存款餘額統計表（存戶行業別）,2013/10/29,2505,193,0
6543,全體銀行存款餘額統計表（存戶部門別）,2013/10/29,166457,296,0
6544,全體銀行放款餘額統計表（科目別）,2013/10/29,3594,260,0
6545,全體銀行放款餘額統計表（借戶部門別）,2013/10/29,1870,149,0
6546,全體銀行放款餘額統計表（借戶行業別）,2013/10/29,67880,266,0
6547,全體銀行放款餘額統計表（額度別）,2013/10/29,2306,143,0
6548,全體銀行放款餘額統計表（期限別）,2013/10/29,2081,138,0
6549,消費者貸款及建築貸款餘額,2013/10/29,8222,825,2
6550,存放款加權平均利率,2013/10/29,3398,283,0
6551,五大銀行新承做放款金額與利率,2013/10/29,2915,283,0
6552,國際收支統計-經常帳-商品,2013/10/29,1831,129,0
6553,國際收支統計-經常帳-服務,2013/10/29,1795,120,0
6554,國際收支統計-經常帳-初次所得,2013/10/29,2203,140,0
6555,國際收支統計-經常帳-二次所得,2013/10/29,2149,108,0
6556,國際收支統計-資本帳,2013/10/29,2294,117,0
6557,國際收支統計-金融帳,2013/10/29,2188,135,0
6558,國際收支統計-金融帳-直接投資,2013/10/29,2131,145,0
6559,國際收支統計-金融帳-證券投資,2013/10/29,2170,137,0
6560,國際收支統計-金融帳-衍生金融商品,2013/10/29,2056,122,0
6561,國際收支統計-金融帳-其他投資,2013/10/29,2182,117,0
6562,國際收支統計-準備資產,2013/10/29,2502,162,0
6563,我國與主要貿易對手通貨對美元之匯率,2013/10/29,6157,840,1
6564,政府資料開放平臺資料集清單,2013/11/01,54842,11578,24
6565,家庭收支調查-戶數五等分位組之平均每戶可支配所得、消費支出及儲蓄,2013/11/01,7156,710,3
6566,家庭收支調查-戶數五等分位組之所得分配比與所得差距,2013/11/01,7043,916,0
6567,家庭收支調查-政府對家庭移轉收支對所得分配之影響,2013/11/01,2735,202,0
6568,公平會101年處分事業統計-按違法行為別分,2013/11/01,2034,122,0
6569,登記工廠名錄,2013/11/29,71333,9118,34
6570,台電服務據點相關資訊,2014/03/13,6647,517,0
6571,中央氣象局颱風暴潮預報資料,2013/11/04,5479,690,1
6572,共同供應契約衛材藥品決標單價清單,2013/11/04,2574,221,0
6573,優先採購招標公告,2013/11/04,3084,151,0
6574,採購預告,2013/11/04,5320,337,0
6575,連帶保證廠商,2013/11/04,3074,200,0
6576,政府電子採購網採購標的分類,2013/11/04,8675,912,1
6577,大宗資材之H型鋼價格調查,2013/11/04,49330,5692,8
6578,大宗資材之鋼板價格調查,2013/11/04,13583,1137,2
6579,大宗資材之瀝青混凝土價格調查,2013/11/04,14674,963,1
6580,工程技術顧問商業同業公會通訊,2013/11/04,2155,163,0
6581,技師公會通訊錄,2013/11/04,2256,206,0
6582,電信工程業業者名單,2013/11/04,4322,499,0
6583,101年度中央政府總決算歲入歲出簡明比較分析表,2013/11/04,2147,149,0
6584,101年度中央政府總決算收支簡明比較分析表,2013/11/04,1978,109,0
6585,101年度中央政府總決算歲入來源別決算總表,2013/11/04,2209,113,0
6586,101年度中央政府總決算歲出政事別決算總表,2013/11/04,2089,100,0
6587,101年度中央政府總決算歲出機關別決算總表,2013/11/04,1736,102,0
6588,家庭收支調查-家庭消費支出結構按消費型態分,2013/11/04,13613,3011,1
6589,102年度收支簡明比較分析表,2013/11/04,1865,128,0
6590,102年度歲入來源別預算比較總表,2013/11/04,1939,108,0
6591,102年度歲出政事別預算總表,2013/11/04,1653,128,0
6592,102年度歲出機關別預算總表,2013/11/04,1725,116,0
6593,102年度各機關歲出一級用途別科目分析總表,2013/11/04,1951,111,0
6594,102年度各機關歲出二級用途別科目分析總表,2013/11/04,1888,113,0
6595,102年度歲出按職能及經濟性綜合分類表,2013/11/04,1993,105,0
6596,經濟部所屬事業提供民眾參觀遊憩之園館廠區,2013/11/05,4408,448,1
6597,102年度基金別預算分析表,2013/11/05,1798,119,0
6598,公平會101年結合案統計,2013/11/05,2237,126,0
6599,公平會101年不禁止結合案件統計,2013/11/05,1729,114,0
6601,公平會101年事業申請聯合行為許可型態統計,2013/11/05,1724,122,0
6602,公平會101年仍具效力之聯合行為許可案,2013/11/05,1572,107,0
6603,公平會101年主動調查案處理結果統計,2013/11/05,1862,120,0
6604,公平會101年主動調查案件處分概況-按違反公平交易法行為別分,2013/11/05,1832,108,0
6605,公平會101年處分案件統計-按違法行為別分,2013/11/05,1981,124,0
6606,公平會101年處分案之行業別結構,2013/11/05,1736,113,0
6607,工業生產,2013/11/06,5431,2852,1
6608,公告修正「申請聘僱外國人從事家庭看護工作之專業評估被看者醫療機構」,2013/11/06,3850,326,0
6609,外勞轉換雇主資料,2013/11/06,4891,933,0
6610,多元就業開發方案計畫提案說明會資訊,2013/11/06,3075,273,0
6611,就業好伙伴電子報月刊,2013/11/06,3333,378,0
6612,就業安全半年刊,2013/11/06,8537,613,1
6613,勞動力發展署業務報告,2013/11/06,2881,473,0
6614,勞動部勞動力發展署所屬分署自辦在職訓練課程資訊,2013/11/06,8280,820,2
6615,105年度各分署自行辦理之職前訓練課程,2013/11/06,5565,404,1
6617,國家訓練品質獎,2013/11/06,2610,369,0
6618,仲介本國人在國內工作之私立就業服務機構資料,2013/11/06,4588,851,0
6619,所有採樣分析參考方法之目錄,2013/11/06,6260,2362,1
6621,勞工安全衛生簡訊,2013/11/06,7907,1794,2
6622,勞工安全衛生技術叢書,2013/11/06,6145,1381,3
6624,勞工體格及健康檢查認可醫療機構,2013/11/06,158572,26504,15
6625,國家通訊傳播委員會職員性別/學歷統計報表,2013/11/06,2266,218,0
6626,國家通訊傳播委員會職員性別/考試情形統計報表,2013/11/06,2215,160,0
6627,國家通訊傳播委員會職員、各官等人員性別統計表,2013/11/06,2048,163,0
6628,國家通訊傳播委員會正式編制內職員性別/官等統計,2013/11/06,2239,149,0
6629,國家通訊傳播委員會訴願業務統計,2013/11/06,2285,153,0
6630,青年旅遊卡資訊,2013/11/06,6708,573,2
6631,財政部頒訂製造業原物料耗用通常水準最新適用年度,2013/11/12,17792,2640,1
6632,中央政府總預算101年度法定預算附屬單位預算綜計表(債務基金),2013/11/12,1739,103,0
6633,中央政府總預算101年度法定預算附屬單位預算綜計表(特別收入基金),2013/11/12,1646,116,0
6634,中央政府總預算101年度法定預算附屬單位預算綜計表(資本計畫基金),2013/11/12,1566,100,0
6635,人力資源調查非勞動力人數,2014/04/22,5072,270,0
6636,人力資源調查勞動力參與率,2014/04/22,4490,297,0
6637,人力資源調查失業率,2014/04/22,9949,1818,4
6638,人力資源調查失業者之失業原因,2014/03/24,3527,468,1
6639,人力資源調查非勞動力之未參與勞動原因,2014/04/22,3062,287,0
6640,人力資源調查縣市別失業率,2014/04/22,17599,2845,7
6641,101年度中央政府總決算附屬單位決算及綜計表(營業部分),2013/11/12,1949,129,0
6642,勞工安全衛生研究季刊,2013/11/13,4147,1905,1
6643,全民勞教e網課程,2013/11/13,4235,571,0
6644,年度職災案例彙編,2013/11/13,10179,2932,0
6647,初任人員每人每月經常性薪資,2013/11/13,36184,12976,7
6648,受僱員工人數、每人每月薪資-礦業及土石採取業(按職類別分),2013/11/13,19243,33094,4
6668,商業設立登記清冊(月份),2013/11/30,23404,9101,2
6669,商業變更登記清冊(月份),2013/11/30,12583,3573,0
6670,商業歇業登記清冊(月份),2013/11/30,18735,7407,2
6671,全國賦稅收入實徵淨額日曆年別-按稅目別分,2013/11/20,3935,420,0
6673,亞奧運運動單項協會,2013/11/20,2102,169,0
6674,各縣市體育會,2013/11/20,2604,206,0
6677,青年工讀、見習及競賽活動訊息,2013/11/20,2469,162,1
6678,國立臺灣藝術教育館最新消息,2013/11/20,1853,197,0
6679,國立臺灣藝術教育館表演活動,2013/11/20,1949,171,0
6680,國立臺灣藝術教育館展覽活動,2013/11/20,1972,164,0
6681,國立臺灣藝術教育館競賽活動,2013/11/20,1893,153,0
6682,跨國人力仲介公司許可名冊,2013/11/21,19965,2616,6
6683,國外人力仲介公司認可名冊,2013/11/21,5344,726,0
6684,生物偵測分析方法資料庫,2013/11/21,4630,2121,0
6685,工作守則備查名冊,2013/11/21,14339,1409,1
6686,安衛單位(人員)備查名冊,2013/11/21,8147,842,1
6687,危險性機械設備型式檢查合格製造人名冊,2013/11/21,9273,2054,1
6688,空氣污染排放帳,2013/11/21,2848,278,0
6689,國民所得統計-經季節調整之國內生產毛額依支出分-季,2013/11/21,5415,725,2
6690,國民所得統計-固定資本形成毛額-季,2013/11/21,22450,4795,4
6691,國民所得統計-國內各業生產及平減指數-季,2013/11/21,3145,362,0
6692,國民所得統計-國內生產毛額貢獻度-依行業分-季,2013/11/21,6584,873,1
6693,國民所得統計-國內生產及要素所得-年,2013/11/21,3221,292,1
6694,一百萬分之一臺灣區域地質圖數值檔-臺灣,2013/11/22,5312,872,0
6695,二十五萬分之一臺灣區域地質圖數值檔-臺灣,2013/11/22,17696,3307,7
6696,順向坡分布圖(該圖資為地質調查所研究成果，其調查範圍尚未涵蓋全台灣，現階段僅供參考),2013/11/22,27415,3713,7
6697,活動斷層分布圖,2013/11/22,26834,4579,7
6698,6-1-4 房屋營建工程面積－使用執照,2013/11/22,2763,198,0
6699,6-1-4 房屋營建工程面積－建照執照,2013/11/22,2452,215,0
6700,6-1-5 工業區開發,2013/11/22,2766,289,0
6701,河川水質季監測資料,2013/11/19,3479,1086,0
6702,臺灣省諮議會會館房間租用資訊,2013/11/22,2777,162,0
6703,臺灣省諮議會會議室場地租用資訊,2013/11/22,3138,187,0
6704,關務署轄區報關業者名冊,2013/11/22,14968,2346,2
6705,關務署轄區運輸業者名冊,2013/11/22,3725,428,1
6706,關稅及代徵收入,2013/11/22,2668,239,0
6707,ECFA早期收穫減讓關稅統計表,2013/11/22,4592,297,2
6708,每旬報關匯率,2013/11/22,63424,5505,6
6709,關稅配額進口貨物數量與價值統計表,2013/11/22,4136,333,0
6710,與我國簽訂自由貿易協定國家貨品統計,2013/11/22,2977,199,1
6711,入境旅客攜帶自用農畜水產品菸酒限量表,2013/11/22,2319,163,0
6712,農產品實施特別防衛措施基準數量表,2013/11/22,4375,218,1
6713,稅則預先審核案例,2013/11/22,10291,1027,2
6714,歷年接管土地及房屋數量統計,2014/12/01,4007,266,0
6715,歷年辦理勘查分割土地數量統計,2014/12/01,2087,127,0
6716,歷年自行申辦未登記土地測量登記數量統計,2014/12/01,2357,151,0
6717,歷年國有土地數量統計,2014/12/01,4415,496,0
6718,歷年國有非公用不動產撥用數量統計,2014/12/01,2574,159,0
6719,歷年處理被占用國有非公用土地數量統計,2014/12/01,3913,185,0
6720,歷年國有非公用不動產出租統計,2014/12/01,2874,205,0
6721,歷年有償處分國有非公用土地統計,2014/12/01,3828,253,1
6722,歷年與中央或地方主管機關合作或委託辦理國有土地改良利用案件統計,2014/12/01,3533,330,1
6723,歷年設定地上權案件統計1,2014/12/01,3915,464,1
6729,國立臺灣藝術教育館研習活動,2013/11/22,1838,143,0
6730,臺灣出版新書預告書訊,2013/11/22,12299,1954,5
6731,蒙古檢察官司法研習班統計表,2013/11/26,2135,138,0
6732,蒙古法官司法研習班統計表,2013/11/26,1810,126,0
6733,蒙古警察警政研習班統計表,2013/11/26,2054,120,0
6734,蒙藏文物展覽參觀人數統計表,2013/11/26,2277,135,0
6735,蒙藏籍學生蒙藏語文班上課人數統計表,2013/11/26,1914,107,0
6736,蒙藏文化中心臉書瀏覽人數統計表,2013/11/26,2052,137,0
6737,蒙藏性別年齡統計表,2013/11/26,1785,117,0
6738,最新蒙藏重要訊息,2013/11/26,1604,125,0
6739,各級政府歲入歲出淨額、餘絀及融資,2013/11/26,4722,378,0
6740,全國賦稅預算數-按稅目別分,2013/11/26,3233,281,0
6741,全國賦稅收入實徵淨額日曆年別-按稅目別與機關別分,2013/11/26,3836,461,0
6742,全國賦稅收入實徵淨額日曆年別-按稅目別與地區別分,2013/11/26,4257,607,0
6743,全國賦稅收入實徵淨額日曆年別-按直接稅與間接稅分,2013/11/26,2544,261,0
6744,賦稅負擔率(不含社會安全捐)-按國家別分,2013/11/26,3793,360,0
6745,中央政府近三年度總預算財政收支結構分析表,2013/11/26,2390,193,0
6746,中央普通統籌分配稅款(含地方政府統籌分配稅款短少補助)分配金額表,2013/11/26,21275,998,4
6747,公益彩券營業報告書簡表,2013/11/26,5216,1864,0
6748,中央政府債務未償餘額占國內生產毛額百分比,2013/11/26,3680,329,0
6794,全國大客車禁行路段,2017/02/08,18910,2024,7
6795,人力資源調查15歲以上民間人口,2014/04/22,4276,615,0
6796,人力資源調查勞動力人數,2014/04/22,3580,453,0
6797,人力資源調查就業人數,2014/04/22,2873,439,0
6798,人力資源調查失業人數,2014/04/22,5139,633,0
6799,國民所得統計-常用資料-季,2013/11/27,5140,932,1
6800,國民所得統計-平均每人統計結果-季,2013/11/27,4023,463,1
6801,國民所得統計-國內生產毛額依支出分-季(1981以後),2013/11/27,5966,1097,0
6802,國民所得統計-民間消費-季,2013/11/27,6583,657,3
6803,國民所得統計-國內生產毛額貢獻度-依支出分-季,2013/11/27,5504,707,0
6804,國民所得統計-存貨變動-年,2013/11/27,2614,207,0
6805,101年度中央政府總預算附屬單位預算及綜計表-營業部分,2013/11/27,2000,156,0
6806,102年度歷年各級政府淨收支概況表,2013/11/27,3192,233,0
6807,102年度歷年中央政府收支概況表,2013/11/27,2465,228,0
6808,中央政府總預算101年度法定預算附屬單位預算綜計表(作業基金),2013/11/27,1550,99,0
